"CLAVE","CVE_GEOEST","INDICE","NOM_LOC","NOM_MUN","CAT_POLI","ORI_MODIF"
"872","010011136","7","La Tijera","Aguascalientes","Indefinida","Censo de 2010."
"873","010011137","1","La Tijera","Aguascalientes","Indefinida","Censo de 1990."
"873","010011137","2","La Tijera","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"873","010011137","3","","","","Pasa al municipio El Llano 010 con clave 0130."
"873","010011137","4","La Tijera","Aguascalientes","Indefinida","Conteo de 1995."
"873","010011137","5","","","","Baja de la localidad."
"874","010011139","1","La Torre","Aguascalientes","Indefinida","Censo de 1990."
"874","010011139","2","","","","Localidad con una vivienda."
"874","010011139","3","La Torre","Aguascalientes","Indefinida","Conteo de 1995."
"874","010011139","4","","","","Localidad con dos viviendas."
"874","010011139","5","La Torre","Aguascalientes","Indefinida","Censo de 2000."
"874","010011139","6","La Torre","Aguascalientes","Indefinida","Conteo de 2005."
"874","010011139","7","La Torre","Aguascalientes","Indefinida","Censo de 2010."
"875","010011140","1","Tongolele","Aguascalientes","Indefinida","Conteo de 1995."
"875","010011140","2","","","","Localidad no habitada."
"875","010011140","3","San José de las Laborcillas (La Casa de Piedra)","Aguascalientes","Indefinida","Censo de 2000."
"875","010011140","4","","","","Localidad no habitada."
"875","010011140","5","San José de las Laborcillas (La Casa de Piedra)","Aguascalientes","Indefinida","Conteo de 2005."
"875","010011140","6","","","","Localidad no habitada."
"875","010011140","7","San José de las Laborcillas (La Casa de Piedra)","Aguascalientes","Indefinida","Censo de 2010."
"876","010011141","1","Las Tres Piedras","Aguascalientes","Indefinida","Censo de 1990."
"876","010011141","2","","","","Localidad con una vivienda."
"876","010011141","3","Las Tres Piedras","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"876","010011141","4","","","","Pasa al municipio El Llano 010 con clave 0120."
"876","010011141","5","Las Tres Piedras","Aguascalientes","Indefinida","Conteo de 1995."
"876","010011141","6","","","","Baja de la localidad."
"877","010011142","1","Las Trojes","Aguascalientes","Indefinida","Censo de 1990."
"877","010011142","2","","","","Localidad con dos viviendas."
"877","010011142","3","Las Trojes","Aguascalientes","Indefinida","Conteo de 1995."
"877","010011142","4","","","","Baja de la localidad."
"877","010011142","5","Las Trojes","Aguascalientes","Indefinida","Censo de 2000."
"877","010011142","6","","","","Localidad rehabilitada."
"877","010011142","7","Las Trojes","Aguascalientes","Indefinida","Conteo de 2005."
"877","010011142","8","Las Trojes","Aguascalientes","Indefinida","Censo de 2010."
"878","010011144","1","La Unión","Aguascalientes","Indefinida","Censo de 1990."
"878","010011144","2","","","","Localidad con una vivienda."
"878","010011144","3","La Unión","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"878","010011144","4","","","","Pasa al municipio El Llano 010 con clave 0123."
"878","010011144","5","La Unión","Aguascalientes","Indefinida","Conteo de 1995."
"878","010011144","6","","","","Baja de la localidad."
"879","010011145","1","El Varal","Aguascalientes","Rancho","Censo de 1930."
"879","010011145","2","El Varal","Aguascalientes","Rancho","Censo de 1940."
"879","010011145","3","El Varal","Aguascalientes","Rancho","Censo de 1950."
"879","010011145","4","","","","Localidad no habitada."
"879","010011145","5","El Varal","Aguascalientes","Rancho","Censo de 1960."
"879","010011145","6","El Varal","Aguascalientes","Rancho","Censo de 1970."
"879","010011145","7","","","","Baja de la localidad."
"879","010011145","8","El Varal","Aguascalientes","Indefinida","Censo de 1990."
"879","010011145","9","","","","Localidad rehabilitada."
"879","010011145","10","El Varal","Aguascalientes","Indefinida","Conteo de 1995."
"879","010011145","11","El Varal","Aguascalientes","Indefinida","Censo de 2000."
"879","010011145","12","El Varal","Aguascalientes","Indefinida","Conteo de 2005."
"879","010011145","13","El Varal","Aguascalientes","Indefinida","Censo de 2010."
"880","010011146","1","Los Vallin","Aguascalientes","Indefinida","Censo de 1990."
"880","010011146","2","","","","Localidad con una vivienda."
"880","010011146","3","Los Vallin","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"880","010011146","4","","","","Pasa al municipio El Llano 010 con clave 0125."
"880","010011146","5","Los Vallin","Aguascalientes","Indefinida","Conteo de 1995."
"880","010011146","6","","","","Baja de la localidad."
"881","010011147","1","Vecinos de la Cotorra","Aguascalientes","Indefinida","Censo de 1990."
"881","010011147","2","","","","Localidad con una vivienda."
"881","010011147","3","El Columpio","Aguascalientes","Indefinida","Conteo de 1995."
"881","010011147","4","","","","Cambio de nombre de la localidad."
"881","010011147","5","","","","Localidad con dos viviendas."
"881","010011147","6","El Columpio","Aguascalientes","Indefinida","Censo de 2000."
"881","010011147","7","El Columpio","Aguascalientes","Indefinida","Conteo de 2005."
"881","010011147","8","El Columpio","Aguascalientes","Indefinida","Censo de 2010."
"882","010011148","1","Derivados de Fruta S. A. de C. V.","Aguascalientes","Indefinida","Conteo de 1995."
"882","010011148","2","","","","Localidad con una vivienda."
"882","010011148","3","Derivados de Fruta S. A. de C. V.","Aguascalientes","Indefinida","Censo de 2000."
"882","010011148","4","Derivados de Fruta S. A. de C. V.","Aguascalientes","Indefinida","Conteo de 2005."
"882","010011148","5","Derivados de Fruta ","Aguascalientes","Indefinida","Censo de 2010."
"882","010011148","6","","","","Cambio de nombre de la localidad."
"882","010011148","7","","","","Localidad no habitada."
"883","010011150","1","Viñedos Eva","Aguascalientes","Indefinida","Censo de 1990."
"883","010011150","2","","","","Localidad con dos viviendas."
"883","010011150","3","Viñedos Eva","Aguascalientes","Indefinida","Conteo de 1995."
"883","010011150","4","","","","Localidad con una vivienda."
"883","010011150","5","Centro de Convenciones VillaAeguia","Aguascalientes","Indefinida","Censo de 2000."
"883","010011150","6","","","","Cambio de nombre de la localidad."
"883","010011150","7","","","","Localidad no habitada."
"883","010011150","8","Centro de Convenciones VillaAeguia","Aguascalientes","Indefinida","Conteo de 2005."
"883","010011150","9","","","","Localidad no habitada."
"883","010011150","10","Villa-Eguia [Centro de Convenciones]","Aguascalientes","","Censo de 2010."
"883","010011150","11","","","","Cambio de nombre de la localidad."
"884","010011151","1","Viñedos el Tajo","Aguascalientes","Indefinida","Censo de 1990."
"884","010011151","2","","","","Localidad con dos viviendas."
"884","010011151","3","Viñedos el Tajo","Aguascalientes","Indefinida","Conteo de 1995."
"884","010011151","4","","","","Localidad con una vivienda."
"884","010011151","5","Viñedos el Tajo","Aguascalientes","Indefinida","Censo de 2000."
"884","010011151","6","Viñedos el Tajo","Aguascalientes","Indefinida","Conteo de 2005."
"884","010011151","7","","","","Localidad no habitada."
"884","010011151","8","Viñedos el Tajo","Aguascalientes","Indefinida","Censo de 2010."
"884","010011151","9","","","","Localidad no habitada."
"885","010011152","1","Viñedos San Francisco","Aguascalientes","Rancho","Censo de 1980."
"885","010011152","2","Viñedos San Francisco (Las Cochineras)","Aguascalientes","Indefinida","Censo de 1990."
"885","010011152","3","Viñedos San Francisco (Las Cochineras)","Aguascalientes","Indefinida","Conteo de 1995."
"885","010011152","4","Viñedos San Francisco (Las Cochineras)","Aguascalientes","Indefinida","Censo de 2000."
"885","010011152","5","Viñedos San Francisco (Las Cochineras)","Aguascalientes","Indefinida","Conteo de 2005."
"885","010011152","6","Viñedos San Francisco (Las Cochineras)","Aguascalientes","Indefinida","Censo de 2010."
"886","010011153","1","Viñedos San Pablo","Aguascalientes","Indefinida","Censo de 1990."
"886","010011153","2","San Pablo (Viñedos Santa Mónica)","Aguascalientes","Indefinida","Conteo de 1995."
"886","010011153","3","","","","Cambio de nombre de la localidad."
"886","010011153","4","San Pablo (Viñedos Santa Mónica)","Aguascalientes","Indefinida","Censo de 2000."
"886","010011153","5","San Pablo (Viñedos Santa Mónica)","Aguascalientes","Indefinida","Conteo de 2005."
"886","010011153","6","San Pablo (Viñedos Santa Mónica)","Aguascalientes","Indefinida","Censo de 2010."
"886","010011153","7","","","","Localidad conurbada a la localidad Aguascalientes 0001."
"887","010011155","1","Villas de Monteclaro","Aguascalientes","Indefinida","Censo de 1990."
"887","010011155","2","Villas de Monteclaro","Aguascalientes","Indefinida","Conteo de 1995."
"887","010011155","3","","","","Pasa al municipio Jesús María 005 con clave 0393."
"888","010011156","1","La Victoria","Aguascalientes","Indefinida","Censo de 1990."
"888","010011156","2","","","","Localidad con una vivienda."
"888","010011156","3","La Victoria","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"888","010011156","4","","","","Pasa al municipio El Llano 010 con clave 0127."
"888","010011156","5","La Victoria","Aguascalientes","Indefinida","Conteo de 1995."
"888","010011156","6","","","","Baja de la localidad."
"889","010011157","1","Las Violetas","Aguascalientes","Rancho","Censo de 1930."
"889","010011157","2","Las Violetas","Aguascalientes","Rancho","Censo de 1940."
"889","010011157","3","Las Violetas","Aguascalientes","Rancho","Censo de 1950."
"889","010011157","4","Las Violetas 1ro.","Aguascalientes","Rancho","Censo de 1960."
"889","010011157","5","","","","Cambio de nombre de la localidad."
"889","010011157","6","Las Violetas","Aguascalientes","Indefinida","Censo de 1990."
"889","010011157","7","","","","Cambio de nombre de la localidad."
"889","010011157","8","","","","Localidad con una vivienda."
"889","010011157","9","Las Violetas","Aguascalientes","Indefinida","Conteo de 1995."
"889","010011157","10","","","","Localidad con una vivienda."
"889","010011157","11","Las Violetas","Aguascalientes","Indefinida","Censo de 2000."
"889","010011157","12","Las Violetas","Aguascalientes","Indefinida","Conteo de 2005."
"889","010011157","13","Las Violetas","Aguascalientes","Indefinida","Censo de 2010."
"889","010011157","14","","","","Localidad no habitada."
"890","010011158","1","Las Víboras","Aguascalientes","Indefinida","Censo de 1990."
"890","010011158","2","","","","Localidad con dos viviendas."
"890","010011158","3","Las Víboras","Aguascalientes","Indefinida","Conteo de 1995."
"890","010011158","4","","","","Localidad con una vivienda."
"890","010011158","5","Las Víboras","Aguascalientes","Indefinida","Censo de 2000."
"890","010011158","6","Las Víboras","Aguascalientes","Indefinida","Conteo de 2005."
"890","010011158","7","Las Víboras","Aguascalientes","Indefinida","Censo de 2010."
"891","010011159","1","Villa Su","Aguascalientes","Indefinida","Censo de 1990."
"891","010011159","2","","","","Localidad con una vivienda."
"891","010011159","3","Villa Su","Aguascalientes","Indefinida","Conteo de 1995."
"891","010011159","4","","","","Localidad con una vivienda."
"891","010011159","5","Villa Su","Aguascalientes","Indefinida","Censo de 2000."
"891","010011159","6","Villa Su","Aguascalientes","Indefinida","Conteo de 2005."
"891","010011159","7","Villa Su","Aguascalientes","Indefinida","Censo de 2010."
"892","010011160","1","Villa Asunción Ecuestre","Aguascalientes","Indefinida","Censo de 1990."
"892","010011160","2","Villa Asunción Ecuestre","Aguascalientes","Indefinida","Conteo de 1995."
"892","010011160","3","","","","Localidad con una vivienda."
"892","010011160","4","Granja Claudia","Aguascalientes","Indefinida","Censo de 2000."
"892","010011160","5","","","","Cambio de nombre de la localidad."
"892","010011160","6","Granja Claudia","Aguascalientes","Indefinida","Conteo de 2005."
"892","010011160","7","Granja Claudia","Aguascalientes","Indefinida","Censo de 2010."
"893","010011161","1","Yerbanís","Aguascalientes","Indefinida","Censo de 1990."
"893","010011161","2","El Yerbaníz","Aguascalientes","Indefinida","Conteo de 1995."
"893","010011161","3","","","","Cambio de nombre de la localidad."
"893","010011161","4","El Yerbaníz","Aguascalientes","Indefinida","Censo de 2000."
"893","010011161","5","El Yerbaníz","Aguascalientes","Indefinida","Conteo de 2005."
"893","010011161","6","El Yerbaníz","Aguascalientes","Indefinida","Censo de 2010."
"894","010011162","1","San Pablo","Aguascalientes","Indefinida","Censo de 1990."
"894","010011162","2","","","","Localidad con una vivienda."
"894","010011162","3","San Pablo","Aguascalientes","","Decreto No. 162 del 30 de enero de 1992."
"894","010011162","4","","","","Pasa al municipio San Francisco de los Romo 011 con clave 0067."
"894","010011162","5","San Pablo","Aguascalientes","Indefinida","Conteo de 1995."
"894","010011162","6","","","","Baja de la localidad."
"895","010011165","1","Azarco","Aguascalientes","Indefinida","Censo de 1990."
"895","010011165","2","","","","Localidad con dos viviendas."
"895","010011165","3","Azarco","Aguascalientes","Indefinida","Conteo de 1995."
"895","010011165","4","","","","Localidad con dos viviendas."
"895","010011165","5","Azarco","Aguascalientes","Indefinida","Censo de 2000."
"895","010011165","6","Azarco","Aguascalientes","Indefinida","Conteo de 2005."
"895","010011165","7","Azarco","Aguascalientes","Indefinida","Censo de 2010."
"896","010011166","1","Buenavista","Aguascalientes","Indefinida","Censo de 1990."
"896","010011166","2","","","","Localidad con una vivienda."
"896","010011166","3","San José de Buenavista","Aguascalientes","Indefinida","Conteo de 1995."
"896","010011166","4","","","","Cambio de nombre de la localidad."
"896","010011166","5","San José de Buenavista","Aguascalientes","Indefinida","Censo de 2000."
"896","010011166","6","San José de Buenavista","Aguascalientes","Indefinida","Conteo de 2005."
"896","010011166","7","San José de Buenavista","Aguascalientes","Indefinida","Censo de 2010."
